judul-jurnal,abstrak-jurnal,kategori
APLIKASI BERBASIS MULTIMEDIA UNTUK PEMBELAJARAN HARDWARE KOMPUTER,Interactive applications for the introduction of computer hardware specification is built using Macromedia Flash With this application is expected to assist in identifying the computer hardware Where with this application will be easier to recognize the shape and functions of each computer hardware Introduction of computer hardware application contains information about the type and characteristics of any hardware connected to the computer This application contains multimedia elements such as maps images text and also the sound made by interactive so as easy to use issues discussed was the introduction of computer hardware specifications ranging from application design manufacture of hardware elements pictures text and sound action script programming until the application can be run,2
Perancangan Modul Pengendali Menggunakan Microcontroller AT 89S52 pada Prototipe Alat Penimbang Otomatis,The competition on industry that being increase and the rapidly development of industry encourage the industrialization to move the production more effective and efficient so can press down the production cost that have to paid One of them is redesigning machine or production equipment that still have manually characteristic This research was redesign the machine production that is scales tools which is moved manually so this condition need  long time in scales process Redesign the scales tools doing by using the automatic toward it The method that was choosing is implementation the microcontroller system control technology Microcontroller is IC that was function to control give instruction and produce the signals that will send to infrared censor optocoupler and relay to move conveyor motor and motor arm Microcontroller used as controlling module system This control module use OP AMP ADC relay LDR and opto encourage working process In the last design was produce prototype scales tools that give easily in scales process so can accelerate prototype working process production cost more cheap and increasing production capacity,2
Monitoring Kondisi Tegangan Accu Dengan Menggunakan Komunikasi Bluetooth HC-05 Dengan Smartphone Android,One of the reasons for the emergence of  monitoring system battery voltage condition is the need of people in appropriate technology that can make the job run quickly and reduce the risk of damage to the accu Accu is  tool to store electrical energy in chemical form It was used to supply power to lights and other electrical components The problem was the user does not know the condition of accu that has reached  voltage level below the average For example for dry accu the voltage level for the bad condition was recommended until the voltage is volts In this final project it was designed  monitoring system of accu voltage condition with Bluetooth hc with android smart phone from  range of meters Another important thing is the component of the regulator voltage value generated by the good condition of the accu is the range of  volts It has been done  design of electronic devices that can monitor the condition of accu voltage the information of accu flow was processed by  microcontroller ATmega and displayed on Android smart phone that we can bring easily So that the users will be able to know the accu condition directly without open the accu place to see the condition of the electrical,2
Math Clock: Perangkat Penunjuk Waktu Kreatif untuk Olahraga Otak,Brain is one of the most vital parts for humans with the number of brain function that is needed for the body the brain becomes  very important part of the human body If there is damage to the brain will certainly cause the performance of the human body will not run properly Because of that its very important to maintain brain health There is  way to maintain brain health for example is by doing brain exercise Examples of brain exercise is to do simple math calculations or doing brain games like sudoku Because of that created  tool that can help the brain to maintain brain exercise The tool is called math clock Making math clock tool consists of hardware and software The hardware consists of RTC as real time data input ATmega as microcontroller and dot matrix  as  tool to display the output that has been processed by the microcontroller The software is built using  with Arduino IDE Math clock will process the data from RTC then processed it in microcontroller so when output displayed on dot matrix output will be simple mathematical operation with real time clock data on it Test results show that math clock is capable of displaying  simple mathematical calculation operations such as addition subtraction multiplication and division The mathematical operation that display on math clock appears to be random so its not triggered by same mathematical operation In math clock the display will change every second so in minute there are different kinds of mathematical operations The results of questionnaires of different students showed out of students said math clock is  tool that easy to use as  clock Math clock will be alternative for doing brain exercise every day,2
PERANCANGAN SISTEM INFORMASI PENGENDALI PERANGKAT ELEKTRONIK MENGGUNAKAN PEMROGRAMAN JAVA DAN C++, controlling information system is  system designed to control an object or an environment The research yields an information system design controlling electronic device that can be done through  desktop application enabling users to control the electronic equipments connected to the system designed in this research It also enables users to obtain information from the controlling environment by using censors attached to  system environment This research uses an experimental method by studying literature and documents The designed method uses OOAD Object Oriented Analysis and Design method The controlling information system uses signal conditioning circuit and arduino UNO as  part of hardware functioning to obtain data from the censor send the signal to an actuator and translate it between hardware and software The programming languages of Java and  are used as the software to develop desktop based application,2
Aplikasi Sistem Pengendali dan Manajemen Penjadwal Peralatan Listrik dalam Ruangan,Energy crisis is one of the facing globalization problems and the behavior of energy users like the carelessness in turning the electrical devices on or off are the most significant factor in energy consumption Therefore in this final project is made  system for controlling and managing the electrical devices in order to use appropriately needed This system consists of two main parts hardware and application Hardware consists of  master station as the central sending command and two slave stations to execute the sending command Application will provide information sent to the hardware Both parts of systems are built with Delphi programming language and MySQL for keeping the database And the communication between hardware and application use Wireless ZigBee XBeePRO module This final project results  system for controlling and managing electrical devices based on database to raise the user efficiency The results show that system can optimize energy consumption and the available technical data information well organized as appropriate as needed And Wireless ZigBee XBeePRO modules used as communication media between hardware and application have communication range over than meters outdoor and meters in indoor,2
Simulasi Penerapan Mikrokontroller At89c51 Dalam Proses Penyortiran Balok Kayu Berdasarkan Kriteria Panjang Dan Ketebalan,The main problem on sorting out the wood logs in traditional wood industry was that the process should be done manually Hence it required an automated system to perform sorting process with  higher precision level The purpose of this research was to create  simulation of automated wood log sorting process based on specified length and thickness The sorting system consisted of ATC microcontroller system keypad in order to enter the required value of length and thickness LCD in order to display the result of sorting process conveyor belt two pairs of light sensor consisting of photodiode and LED each and three DC motors which were driven by five relay circuits At the beginning of sorting process an operator was to type the selection range ie the minimum and maximum value of required length and thickness via the keypad provided The wood log mounted on conveyor belt would be measured by light sensors to determine the value of length and thickness Based on the values ATC microcontroller system would then compare them to the selection range If the log being sorted out fulfilled the requirements it would be directed to Accepted compartment or else to Rejected one From the test performed it was concluded that the length measurement was more precise for short logs While the error rate was much higher for thin logs on thickness measurement The process of sorting out and counting the wood logs was performed successfully The system could use the narrowing mechanism at the mounting part of conveyor belt and better supporting ace on thickness sensor in order to minimize the error rate on length and thickness measurement respectively In addition the system could be developed to measure the volume of an object providing that the object being measured was having  square or fullcircle crosssectional area,2
Rancang Bangun Sistem Kendali Motor Stepper Printer Canon BJC-S200SPx untuk Prototipe Lengan Robot 5-DOF (Majabot),Designing and building of motor stepper control system from unused printer Canon BJCSSPx of robot arm prototype with five degree of freedom DOF has been developed That printer type is used because if trouble occur it is not only very difficult but also expensive to be repaired so it is sold very cheap or misspent Robot arm has revolution joints wherein each joint is limited by one degree of freedom to make the manipulator control systems and mechanics work easier To control the systems device it needs driver control circuit with data input in the form of computer command using programming software with parallel port communicated in order to generate motor stepper pulses The experiment results showed that lowprecisian of robot arm movement occur cumulatively although hardware and software control systems had been designed optimally,2
IMPELEMENTASI SISTEM PEMANTAUAN OBJEK BERGERAK DENGAN MEMANFAATKAN FREKUENSI RADIO MENGGUNAKAN GPS (GLOBAL POSITIONING SYSTEM),GPS was developed by the United States Department of Defense as  reliable means for accurate navigation The system provides highly accurate position and velocity information and precise time on  continuous global basis to an unlimited number of properly equipped users By using combined GPS receiver and microcontroller together with radio system we can design  monitoring system for our vehicles and display the result on the computer This system consists of  master module that transmits and receives signals from computer and two slave modules to collect GPS data from vehicles The result of experiment shows that this system is able to track the vehicle on digital map with accuracy as high as,2
PENGEMBANGAN INSTRUMEN PENGUKUR KECEPATAN RENANG GAYA BEBAS 50 METER BERBASIS MICROCONTROLLER ARDUINO UNO,Penelitian ini bertujuan untuk membuat software dan hardware instrumen pengukur kecepatan renang gaya bebas meter berbasis microcontroller Arduino UNO Penelitian ini menggunakan pendekatan metode Research and Development RD Instrumen yang dibuat menggunakan rangkaian elektronika berbasis microcontroller Arduino UNO Instrumen ini menggunakan sensor laser yang dipancarkan pada LDR Light Dependent Resistor receiver sinar laser yang fungsinya mendeteksi halangan yang memotong sinar laser Instrumen ini menggunakan kabel sebagai penghubung untuk transfer data alat ini terdiri dari empat sensor yang bisa dipasang diantara jarak meter dengan hasil tampilan kecepatan renang dalam aplikasi Monitoring renang gaya bebas meter yang dibuat menggunakan software visual basic Instrumen ini bekerja secara otomatis ketika buzzer ditekan dan langsung menjalankan timer yang ada pada aplikasi Monitoring renang gaya bebas meter ketika atlet berenang dan memotong sinar laser ditiap sensor maka sensor akan memberikan sinyal yang memberhentikan timer yang sedang berjalan dalam aplikasi Monitoring renang gaya bebas meter Sampel dari penelitian ini yaitu mahasiswa Ilmu Keolahragaan angkatan Hasil tampilan waktu tempuh dan kecepatan ditampilkan pada aplikasi Monitoring renang gaya bebas meter Output dari hasil penggunaan instrumen ini yaitu dapat mengetahui berapa kecepatan maksimal perenang tersebut mengetahui pada jarak dan waktu keberapa akselerasi dan deselerasi terjadi yang selanjutnya hasil akan di analisis dan dievaluasi oleh pelatih untuk meningkatkan performa atlet,2
Development of Telemetry System for Light Intensity Measurement by Using a Wireless LAN, remote measuring system using wireless LAN Local Area Network for light intensity measurement has been developed It made use of  socket programming and TCPIP protocol The system consisted of  light source an OPT sensor an ADC an ATC microcontroller and  wireless LAN system The result of sensor calibrations showed  linear relationship between light intensity and sensor output    The light intensity varied from to lux By using Delphi and assembler utility for microcontroller the system could be automated and displayed in  form of light intensity values both on the server and client computers In order to see the influence of the server and client computer distance receptivity on the measurement result the signal strength was also measured by using Net Stumbler software whose distances were varied from to ,2
SISTEM KONTROL PADA KENDARAAN RODA DUA BERPENGGERAK HIBRIDA,This hybrid motorcycle design is to combine kW gasoline engine and  DC kW electrical brushless motor in serialparallel type Master control unit use  microcontroller ATMega tocontrol gasoline engine and electrical motor alternately Speed sensor is placed on the rear wheel todetect the motorcycles speed When the motorcycles speed reaches the top threshold at kmh it driven with gasoline engine and when the motorcycles speed getting lower to the bottom threshold at kmh it changes with electrical motor Battery charged with plugin system to power supply,2
OTOMATISASI IRIGASI SAWAH MENGGUNAKAN SENSOR ELKTRODA LEVEL BERBASIS MIKROKONTROLER ATMEGA8535,Agriculture is the main source of livelihood of the Indonesian population living in rural lowlands Land land that is widely used by villagers to be rice fields Paddy field where rice growing is derived from cultivated land in the irrigation later Irrigated rice fields from various sources which is derived from its own springs and water sources to promote agriculture hujan Dan one of which is irrigated rice fields automatically so that it can reduce the risk of excess or lack of water The advantages of microcontrollerbased automatic irrigation equipment compared to conventional irrigation is the owner of paddy rice fields do not need to check whether the excess water or lack of water and can be automatically connected to another device This makes humans more forward thinking to design automatic irrigation rice fields where the workings of this tool is quite simple namely when the water in the fields excess or shortage of water then the sensor will automatically send commands to the phone owner via modem wavecom in the form of SMS with  program that has been filled and designed on the microcontroller then the command will be executed in order to run the system,2
PERANCANGAN DAN PEMBUATAN MODUL PRAKTIKUM BERBASIS MIKROKONTROLER UNTUK MENINGKATKAN FUNGSI LABORATORIUM SEKOLAH MENENGAH TINGKAT ATAS (SMTA),The application of AVR At mega microcontroller as the module teaching in junior high school levels up SMTA can improve the function of the laboratory The increased functionality of this laboratory will increase the competence and excellence in the schools Some of the teaching modules were developed to be applied is designed starting from  simple application to robotic applications The purpose of the module deployment practical based microcontroller AVR At mega is to increase the competence and interest in students and teachers in this field The method applied is the use of simulation methods and practice of using modules that are designed  method of simulation is done in advance using software simulation based microcontroller AVR At mega The target of this method is the competence in devising teaching modules Methods undertaken to realize the practice test and prove the practical results of the module Design The result is  practical modules and At mega microcontroller application job sheet And competence of students and teachers at the competence increase in intermediate level,2
Identifikasi Biometrik Intonasi Suara untuk Sistem Keamanan Berbasis Mikrokomputer,Pada penelitian ini akan dicoba melakukan pengenalan intonasi sebagai langkah pengamanan ganda pada kata sandi berbasis suara Pola kontur intonasi akan dikenali menggunakan jaringan saraf tiruan JST sedangkan pengenalan suara dilakukan dengan pengukuran jarak Euclidean Euclidean distance dengan sistem pemrograman dinamis dynamic programming Dalam penerapannya selain jenis kata yang dimasukkan sistem juga akan mengecek alur intonasi dari input suara tersebut Pada penelitian ini akan dilakukan pemrosesan sinyal suara berbasis mikrokomputer dan mikrokontroler Kombinasi kedua jenis alat ini dapat dijadikan solusi selain penggunaan komputer desktop atau laptop terutama dari efisiensi komputasi dan ukuran alat yang jauh lebih kecil Mikrokontroler dan mikrokomputer memiliki fitur yang cukup terbatas jika dibandingkan dengan komputer desktop baik dari segi memori program memori data port inputoutput dan sebagainya Luaran pada penelitian ini adalah terciptanya alat keamanan berbasis kata sandi suara dengan sistem pengamanan ganda untuk akses keamanan pintu Laboratorium Hardware STMIK STIKOM Bali Hasil penelitian menunjukkan bahwa pengenalan cenderung kearah speaker dependent dengan tingkat keberhasilan,2
SISTEM PEMANTAU RUANG JARAK JAUH DENGAN SENSOR PASSIVE INFRARED BERBASIS MIKROKONTROLER AT89S52,This research describes about the design of the room detection system using  Passive Infrared sensors PIR controlled by Microcontroller ATS for remote control application The output of the PIR is  low logic when it captures the heat waves of the human body The output PIR is connected to the port on Microcontroller in high logic The maximum distance is meters for the sensor to detect an object When there is  signal sent by PIR the Microcontroller processes the data and activates the buzzer to beep and the stepper motor to stop Microcontroller also sends data through the RS that continues  signal to the personal mobile phone In order that the message is able to be sent then first messages must be programmed and stored in the Microcontroller ATS The average message delivery time is seconds The recipient can turn the alarm of system on or off by  missed call,2
Rancang Bangun Purwarupa Sistem Navigasi Tanpa Awak untuk Kapal,Indonesia is  maritime country with two of the three area consists of sea with  very favorable potential of the Indonesian economy However many thefts occur in marine fish Indonesia Each year the state must lose up to trillion as  result of illegal fishing in the Arafura Sea he Government has attempted to reduce losses due to illegal fishing by deploying surveillance vessels to conduct surveillance but the ship still has limitations on deadlines related to logistics and fuel oil Therefore research must be done to develop  system of unmanned ship for patrol boats to patrol autonomously without the use of fuel oil The system consists of hardware and software The hardware consists of sensors such as GPS and compass as  navigational reference Sonar sensor for obstacle avoidance ATMega as  microcontroller and motor driver as the actuator The software is built using  with Arduino IDE compatible with AVR microcontroller The system will read the GPS coordinates and compass direction in order to run unmanned The system is also equipped with  transmitter to control the system manually The results show the system is able to move the ship to navigate automatically The system able to read the GPS coordinates and the reading direction of the compass well The system also able to avoid obstacles that are in front of the system The system is also able to be manually controlled and can transmit serial data to identify the condition of the system,2
Handsight: Hand-Mounted Device untuk Membantu Tunanetra Berbasis Ultrasonic dan Arduino,Generally blind people use  cane to know the distance around them  cane was normally use when they walk outdoors but if the cane used in indoors it is not used because of fear of damaging the goodsglassware Another disadvantage of the stick was usually used just to feel the objects obstacles below the blinds and other obstacles such as cars or trucks which often not detected by the cane Blind people also have constraints to determine the distance of nearby objects such as people to talk to etc The main component of the system is sensor HCSR used to scan the surrounding area by emitting ultrasonic waves Echoes from objects were use as an input to microcontroller and then it used to determine the direction and the distance of objects around the blinds using the servo arm movement and buzzer sound The design of the device utilizes the theory of sound waves velocity in the air and it was carried out in several steps The first step is making the hardware device which uses sensor HCSR micro servo Tower Pro and power supply of nine Volt battery The test result shows that the system is able to detect objects with  range of degrees The design of the device was valuable because it is wearable which can be attached to the back of the hands Conceptually the device has met the basic criteria that detect objects and give feedback to the user Some things that can be improved are power supply and increasing device responsibility so it is able to read distance and give feedback more accurately and more quickly,2
Pembuatan Penghitung Jumlah Mobil Otomatis Berbasis Mikrokontroler ATMega 8535 Menggunakan Sensor Ultrasonik,Car drivers often experience difficulties to park their cars in the parking lot there is  slot or an empty space with  limited number For example some parking places such as shopping centers apartments and hotels To determine the state of the parking spaces have been filled or not it is necessary to update the conditions in the room The purpose of this thesis is to create  functioning device calculates and displays the number of entrances  number of automatically calculating devices have been made General description of the device is designed to use the SRF ultrasonic sensor microcontroller ATMega and buzzer SRF ultrasonic sensors as detecting obstructions between the ends of the door with the barrier wall and counting With the existence of this device in the state of the room can be determined easily and saves time,2
Pendeteksi dan Pengaman Kebocoran Gas LPG Berbasis Mikrokontroler AVR Atmega 16,LPG gas leak detection and safety ATmega Microcontrollerbased is using TGS sensor is used to detect leakage of LPG gas This appliance is equipped with  buzzer and LCD as indicator in case of leakage servo motor serves to close the valve on the gas hose and fan will blow the gas out of the room Sensor on this tool can detect  leak of gas in second which placed cm from source of the leak This sensor works with volt output voltage the greater concentration of the gas that comes out greater the output voltage of the sensor this tool work according to the designed parameters of each component in the circuit To get  better setting servo motor speed needs to be considered based on the volume of gas that comes out,2
DETEKTOR JARAK DENGAN SENSOR ULTRASONIK BERBASIS MIKROKONTROLER, Distance Detector is  circuit that is built using ultrasonic sensor to detect objects around ones car and ATS microcontroller as the processor An Ultrasonic sensor will detect objects around the car The sensors transmitter will transmit ultrasonic waves If the ultrasonic waves bounce back to the receiver it means that there is an object around the car Microcontroller will count the time needed to receive the ultrasonic waves and determine the distance between the object and the car The distance can be read from the Liquid Crystal Display LCD or Light Emitting Diode LED panel that is placed in front of the car driver After being assembled and tested this device works properly This device can detect an object up to the distance of meters from the sensor The deviation between the real distance and the calculated one ranges from to the longer the distance the smaller the deviation,2
SISTEM PENGATUR TRAFFIC LIGHT MENGGUNAKAN GELOMBANG RADIO BERBASIS MIKROKONTROLER,There are several ways in the traffic light settings such as by networking and standalone system Both systems are actually able to run well its just that there are some obstacles Constraints on the networking system is the development of cable network system is very complicated Constraints on standalone systems is  matter of setting it up because if the setting of the traffic light will be changed then it must come to  traffic light is located Thus the need for  solution to the traffic light settings without  cable The system in question is the control of traffic lights using the medium of radio waves,2
REALISASI CCTV CERDAS BERBASIS MIKROKONTROLER DAN REAL TIME 3D FACE RECOGNITION,CCTV which available now is not provided with the ability to recognize but only to record and must be observed directly by users This way will heighten the level of human error therefore this paper will build  face recognition to be implemented on CCTV provided with camera control using microcontroller Microcontroller will assist in the process of face recognition The  face recognition is selected in the process of face recognition because it has some benefits that namely not dependent to the lightin,2
PEMAKAIAN REMOTE CONTROL TV DENGAN MENGGUNAKAN MIKROKONTROLER AT89S51 SEBAGAI ALAT PEMUTUS DAN PENGHUBUNG TEGANGAN KWH METER 1 PHASA,Synthesizer circuit voltage to phase kWh meter using microcontroller ATS with TV Sony remote is the solution for PT PLN to terminate the network if users by default Nowadays if the consumer makes debt the officer will take the kWh meter using simple tool The used of this device just push  button on the remote control to turn off the electricityRemote radiate infrared signals and received by phototransistor in kWh meter The results of infrared and phototransistors will be processed by  microcontroller to give instructions to relay for disconnecting or connecting the voltage source This tool initially can be useful for staff of PT PLN to do their job thereby increasing effectiveness,2
Skema Pengendali Motor BLDC Tanpa Sensor Posisi Rotor dengan Metode Deteksi Back EMF Berbasis Mikrokontroler Arduino,Brushless DC Motor BLDC is one of synchronous motors which are increasingly applied in many applications due to effective freemaintenance and high power to weight ratio However the operation of  BLDC motor requires rotor position sensor This research has developed arduino microcontrollerbased BLDC motor control scheme without rotor position sensor by using back EMF method The back EMF signal in motor terminal is compared to the virtual ground to detect the rotor position The proposed control scheme was verified in simulation using Proteus software and in experimental hardware on  lab scale The research shown that the proposed scheme has been successfully developed based on arduino microcontroller and work properly,2
Perancangan dan Implementasi Instrusion Detection System di Jaringan Universitas Diponegoro,The use of information technology gives the advantage of open access for its users but  new problem arises that there is  threat from unauthorized users Intrusion Detection System IDS is applied to assist administrator to monitoring network security IDS displays illegal access information in  raw form which is require more time to read the detected threats This final project aims to design an IDS with web application which is made for pulling information on IDS sensor database then processing and representing them in tables and graphs that are easy to understand The web application also has IpTables firewall module to block attackers IP address The hardware used is Cisco IPS two computers Compaq Presario  as client and gateway and Cisco Catalyst switch The software used is Ubuntu LTS Precise operating system BackTrack  operating system PHP programming language MySQL database and webbased system configuration tool Webmin Testing is done using several BackTrack applications with the aim of Cisco IPS is capable of detecting accordance with the applicable rules Each events of any attack attempt or threat was obtained from IDS sensor database in XML form XML file is sent using Security Device Event Exchange SDEE protocol The web application is tested by looking at the output tables and graphs that displays the appropriate results of sensor detection This study generated an intrusion detection system that is easier to monitor Network packets copied by the Cisco switch and then forwarded to the sensor Intruder detection is done by Cisco IPS sensor Log detection processed by the web application into tables and graphs Intrusion detection systems are intended to improve network security,2
Perancangan Web Service Sistem Autentikasi dan Identifikasi Berbasis QR Code Pada Universitas Sam Ratulangi,Web service merupakan sebuah atau sekumpulan layanan yang dapat berinteraksi dengan berbagai jenis platform hardware sistem operasi dan bahasa pemrograman Penelitian ini bertujuan membangun suatu web service autentikasi dan identifikasi berbasis web servive untuk memudahkan pengembangan sistem informasi Pada penelitian ini web service yang dibangun akan dikonsumsi oleh aplikasi labeling dan scaning dokumen akademik Pengembangan system ini menggunakan metode Extreme Programming prosesprosesnya meliputi planning designing coding testing Pada tulisan kali ini implementasi dan evaluasi tidak dilaksanakan mengingat faktor waktu dan biaya Hasil yang didapat pada penelitian ini adalah dengan menggunakan web service sistem dapat diintegrasikan dengan berbagai aplikasi yang memerlukan fungsifungsi pada web service sehingga mempercepat proses pengembangan sistem informasi didapatkan web service dangan tiga layanan utama yaitu Autentikasi Identifikasi dan Layanan,2
RANCANG BANGUN SISTEM KONTROL LEMARI PENGERING PAKAIAN BERBASIS MIKROKONTROLER ATMEGA8535,Design and manufacture of this thesis aims to apply microcontrollerbased technology for drying clothes automatically without relying on erratic weather conditions The closet dryer uses  drying method forced convection by utilizing the flow of hot fluid to reduce moisture in damp clothing The closet dryer uses  microcontroller ATMEGA as  controller of heater fan and UV lamps based temperature and humidity readings by sensors SHT The closet clothes dryer is working until the end of the moisture conditions were legible on the sensor SHT is RH The results of sensor readings and status of clothing displayed on the LCD  After the clothes was dried then closet dryer will informing status of clothes through  voice module ISD From the results of tests and experiments closet dryer can dry clothes with  maximum capacity of kg within  period of hour to hours with the value of the first moisture drying legible and on the sensor SHT is RH and RH in the end,2
ALAT PENGUKUR PEMAKAIAN ENERGI LISTRIK MENGGUNAKAN SENSOR OPTOCOUPLER DAN MIKROKONTROLER AT89S52,kWhmeter as an each hour electrical energy consumption measurer is still using conventional tools which only records the amount of electrical energy used in each hour By using ATS microcontroller and optocoupler sensor the conventional kWhmeter was modified to be  measurer which is not only display  the amount of the used electrical energy but also shows the value of money in rupiahs that should be paid by the customer The principle of how this system works is PLN as  power source of kWhmeter moves the disc of kWhmeter when it is in the underload condition When the disc spin and pass the optocoupler sensor the sensor will turn on Each time the disc cuts the beam of light the sensor will instruct the microcontroller the main controller to process the execution instruction This execution instruction results in the reading of both  number of rounds per kWh and an amount of rupiahs display ed in LCD,2
SISTEM ALARM MOBIL MENGGUNAKAN MIKROKONTROLER AT89S52 BERBASIS SMS,This study aims to design  car alarm system The system is designed to be able to sound an alarm sound alarm and send an SMS message to  phone alarm car owners The composition of the car alarm system hardware using ATS microcontroller based SMS in this study consists of main parts of the circuit which is  series of minimum system microcontroller power supply serial communication Input Output In the text of SMS sent and received from mobile cell phone to the SMS center or SMS Center to flow in the form of PDU Protocol Data Unit In the SMS format is divided into  number of segments each segment of data that it has  specific purpose The segments are sms center number destination number the bytes for the purposes of this sms settings and the most important is the content of the text messages that have been modified in the form of  PDU To be able to send or upload the data sms to mobile phones and ordered it to submit data necessary instructions sms AT Command The results showed that the performance of the alarm system that is designed to work with either,2
Adaptive Traffic Controller Based On Pre-Timed System,Adaptive traffic controller systems based on image processing have been developed widely Nevertheless in  developing country the systems often could not be easily applied because all types of vehicle use the same road Therefore to overcome the problem the new concept of the systems is proposed The systems were developed from  pretimed traffic controller system that based on AVR microcontroller By default the systems use the signaltiming plans to control the vehicle flow To accommodate the traffic variations  new method of vehicle detection has been built The method calculated an intensity histogram standard deviation of the image representing  detection area to determine traffic density of each intersection lane The systems modified the greentime of each lane based on the traffic density The method could detect all types of vehicles and work properly in  day and  night time,2
Rancang Bangun Sistem Air Mancur Otomatis Berbasis Mikrokontroler AT89S52,Today the development of technology continues to increase it can be seen from the increasing number of electronic devices that are used day to day one of that is the maintenance of park,2
WRT54GL Remote Control (Software),Seiring berkembangnya teknologi dalam menjalankan aktivitasnya manusia dibantu sebuah perangkat yang dinamakan robot Dengan adanya robot manusia dapat melakukan hal hal yang sulit dilakukan menjadi mungkin untuk dilakukan Salah satunya adalah monitoring suatu lokasi yang dianggap berbahaya Pada proyek akhir ini dibuat robot berupa mobil yang terkoneksi secara wireless dengan microcontroller ATMega menggunakan bahasa pemrograman BASCOM AVR WRTGL berupa wireless router yang dimodifikasi dengan menambahkan port serial sehingga bisa terhubung dengan microcontroller Dengan merancang program yang dimasukkan ke dalam microcontroller maka robot dapat bergerak sesuai dengan keinginan user Bahasa pemrograman java digunakan untuk mengatur komunikasi serial dari router ke laptop serta untuk tampilan dari interface sensor suhu Adanya penggunaan ip camera serta sensor suhu maka kondisi dalam suatu ruangan dapat dipantau Robot ini dapat dikendalikan hingga mencapai jarak  pada kondisi tanpa penghalang dan pada kondisi dengan penghalang kurang lebih  Untuk sensor yang digunakan telah mampu bekerja secara realtime Dan untuk ip camera mampu memberikan data visual pada kondisi tanpa penghalang hingga  dan pada kondisi dengan penghalang hingga jarak ,2
RANCANG BANGUN KENDALI SUHU DAN TEKANAN PADA EKSTRAKTOR SOXHLET TERINTEGRASI PEMBATAS WAKTU EKSTRAKSI MENGGUNAKAN MIKROKONTROLLER ATMEGA 16,Extraction of compounds in  variety of materials especially materials crops today are often found as  source of natural medicine Soxhlet is one tool that is used as  medium of extraction of these compounds Temperature and pressure as well as the long extraction affects the quality of compound extraction obtained Control of temperature pressure and time ekstraski kabanyakan still use manual so that there is an error caused by the user or device measuring In this paper will be discussed extractor soxhlet integrated with the control system temperature pressure and restrictions on timing extraction using  microcontroller ATMega so that the extraction process can be run automatically Control system temperature and pressure using  thermocouple type  which has  limit of measurement  and pressure sensors MPX which has  limit of measurement of the pressure of Kpa All output of this sensor will be read by the ADC microcontroller ATMega is already integrated with internal ADC with  resolution of Bit Restrictions on the timing ekstraski done by using timer microcontroller,2
SISTEM INFORMASI VIA SMS GATEWAY ANTARA PIHAK KEPOLISIAN DENGAN PENGEMUDI,Sum up accident sacrifice at January period of up to August progressively mount and primary factor of cause the happening of accident is human being factor one of them is missing driver of awareness To lessen this accident number one of them is earn conducted by killing car machine in order to the missing driver of awareness cannot animate its car machine as well as communications with party police The making of information system via SMS Gateway of between party police with driver expected to by earn to overcome the problem In this system there are two sides that is side of driver and side police Data of coordinate of position vehicle taken by GPS then is delivered through SMS of through serverpolice That Data coordinate then is presented at digital map Data of number Vehicle delivered through SMS to server and kept in database With exploiting technology GPS Global Positioning System Microcontroller GSM Modem MapInfo and Microsoft Office Access for the data intake conducted  examination several times in place which equal to time difference about minute half so that be got by  difference apart between position result of examination with data of reference of Google Earth of equal to more or less one meter Others also be happened by the data deviation between position got from intake of data GPS with position vehicle which in fact reference data from Google Earth The based on result of examination which have been conducted in place location park  PENS ITS differ from position vehicle which in fact and happened by the position deviation more or less four transversal meter on course south and the east longitude,2
RANCANG BANGUN MESIN PENDETEKSI NOMINAL UANG RUPIAH KERTAS DENGAN OUTPUT SUARA DAN PENUKAR UANG RUPIAH UNTUK TUNA NETRA BERBASIS MIKROKONTROLLER,How to make  system that fungtion for give  simple tuna netra for know have money and people in change moneys with microcontroller Microcontroller can control color sensor for detected color in money and give some RGB in serial monitor Some date in serial monitor devide condition is   and  Color sensor is used to TCSDB have some fungtion for  output  output and  output For see output RGB must turn off condition   and ,2
